design,campaign,tree,cell,seconds
phase-400k,xprof-r24,174d27b,x_layout,.2
phase-400k,xprof-r24,174d27b,x_probs_alloc,.024
phase-400k,xprof-r24,174d27b,x_buckets_grid,.21
phase-400k,xprof-r24,174d27b,x_cell_slice,.012
phase-400k,xprof-r24,174d27b,x_cell_rows,.1010000000000001
phase-400k,xprof-r24,174d27b,wall,1.348
phase-400k,xprof-r24,174d27b,ado_prescan,.12
phase-400k,xprof-r24,174d27b,ado_engine_call,1.088
phase-400k,xprof-r24,174d27b,p_setup,.348
phase-400k,xprof-r24,174d27b,p_buckets,.215
phase-400k,xprof-r24,174d27b,p_fit,.2310000000000001
phase-400k,xprof-r24,174d27b,p_ifasm,.086
phase-400k,xprof-r24,174d27b,p_store,.003
phase-400k,xprof-r24,174d27b,p_cluster,0
phase-400k,xprof-r24,174d27b,p_boot,0
phase-400k,xprof-r24,174d27b,p_agg,0
phase-400k,xprof-r24,174d27b,x_driver,1.078
phase-400k,xprof-r24,174d27b,x_settle,.123
phase-400k,xprof-r24,174d27b,x_layout,.202
phase-400k,xprof-r24,174d27b,x_probs_alloc,.023
phase-400k,xprof-r24,174d27b,x_buckets_grid,.215
phase-400k,xprof-r24,174d27b,x_cell_slice,.015
phase-400k,xprof-r24,174d27b,x_cell_rows,.1120000000000001
phase-400k,xprof-r24,174d27b,wall,1.362
phase-400k,xprof-r24,174d27b,ado_prescan,.123
phase-400k,xprof-r24,174d27b,ado_engine_call,1.1
phase-400k,xprof-r24,174d27b,p_setup,.352
phase-400k,xprof-r24,174d27b,p_buckets,.215
phase-400k,xprof-r24,174d27b,p_fit,.2300000000000001
phase-400k,xprof-r24,174d27b,p_ifasm,.0980000000000001
phase-400k,xprof-r24,174d27b,p_store,.003
phase-400k,xprof-r24,174d27b,p_cluster,0
phase-400k,xprof-r24,174d27b,p_boot,0
phase-400k,xprof-r24,174d27b,p_agg,0
phase-400k,xprof-r24,174d27b,x_driver,1.089
phase-400k,xprof-r24,174d27b,x_settle,.126
phase-400k,xprof-r24,174d27b,x_layout,.203
phase-400k,xprof-r24,174d27b,x_probs_alloc,.023
phase-400k,xprof-r24,174d27b,x_buckets_grid,.215
phase-400k,xprof-r24,174d27b,x_cell_slice,.012
phase-400k,xprof-r24,174d27b,x_cell_rows,.1120000000000001
phase-400k,xprof-r24,174d27b,wall,1.348
phase-400k,xprof-r24,174d27b,ado_prescan,.123
phase-400k,xprof-r24,174d27b,ado_engine_call,1.085
phase-400k,xprof-r24,174d27b,p_setup,.349
phase-400k,xprof-r24,174d27b,p_buckets,.217
phase-400k,xprof-r24,174d27b,p_fit,.2360000000000002
phase-400k,xprof-r24,174d27b,p_ifasm,.0890000000000001
phase-400k,xprof-r24,174d27b,p_store,.003
phase-400k,xprof-r24,174d27b,p_cluster,0
phase-400k,xprof-r24,174d27b,p_boot,0
phase-400k,xprof-r24,174d27b,p_agg,0
phase-400k,xprof-r24,174d27b,x_driver,1.074
phase-400k,xprof-r24,174d27b,x_settle,.126
phase-400k,xprof-r24,174d27b,x_layout,.201
phase-400k,xprof-r24,174d27b,x_probs_alloc,.022
phase-400k,xprof-r24,174d27b,x_buckets_grid,.217
phase-400k,xprof-r24,174d27b,x_cell_slice,.011
phase-400k,xprof-r24,174d27b,x_cell_rows,.1030000000000001
phase-400k,xprof-r24,f1-repaired,wall,1.339
phase-400k,xprof-r24,f1-repaired,ado_prescan,.12
phase-400k,xprof-r24,f1-repaired,ado_engine_call,1.077
phase-400k,xprof-r24,f1-repaired,p_setup,.351
phase-400k,xprof-r24,f1-repaired,p_buckets,.218
phase-400k,xprof-r24,f1-repaired,p_fit,.2290000000000001
phase-400k,xprof-r24,f1-repaired,p_ifasm,.0900000000000001
phase-400k,xprof-r24,f1-repaired,p_store,.003
phase-400k,xprof-r24,f1-repaired,p_cluster,0
phase-400k,xprof-r24,f1-repaired,p_boot,0
phase-400k,xprof-r24,f1-repaired,p_agg,0
phase-400k,xprof-r24,f1-repaired,x_driver,1
phase-400k,xprof-r24,f1-repaired,x_settle,.125
phase-400k,xprof-r24,f1-repaired,x_layout,.202
phase-400k,xprof-r24,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r24,f1-repaired,x_buckets_grid,.218
phase-400k,xprof-r24,f1-repaired,x_cell_slice,.006
phase-400k,xprof-r24,f1-repaired,x_cell_rows,.1050000000000001
phase-400k,xprof-r24,f1-repaired,wall,1.357
phase-400k,xprof-r24,f1-repaired,ado_prescan,.121
phase-400k,xprof-r24,f1-repaired,ado_engine_call,1.097
phase-400k,xprof-r24,f1-repaired,p_setup,.354
phase-400k,xprof-r24,f1-repaired,p_buckets,.216
phase-400k,xprof-r24,f1-repaired,p_fit,.2310000000000001
phase-400k,xprof-r24,f1-repaired,p_ifasm,.0960000000000001
phase-400k,xprof-r24,f1-repaired,p_store,.004
phase-400k,xprof-r24,f1-repaired,p_cluster,0
phase-400k,xprof-r24,f1-repaired,p_boot,0
phase-400k,xprof-r24,f1-repaired,p_agg,0
phase-400k,xprof-r24,f1-repaired,x_driver,1.022
phase-400k,xprof-r24,f1-repaired,x_settle,.126
phase-400k,xprof-r24,f1-repaired,x_layout,.203
phase-400k,xprof-r24,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r24,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r24,f1-repaired,x_cell_slice,.012
phase-400k,xprof-r24,f1-repaired,x_cell_rows,.1100000000000001
phase-400k,xprof-r24,f1-repaired,wall,1.377
phase-400k,xprof-r24,f1-repaired,ado_prescan,.122
phase-400k,xprof-r24,f1-repaired,ado_engine_call,1.116
phase-400k,xprof-r24,f1-repaired,p_setup,.352
phase-400k,xprof-r24,f1-repaired,p_buckets,.217
phase-400k,xprof-r24,f1-repaired,p_fit,.2320000000000002
phase-400k,xprof-r24,f1-repaired,p_ifasm,.101
phase-400k,xprof-r24,f1-repaired,p_store,.003
phase-400k,xprof-r24,f1-repaired,p_cluster,0
phase-400k,xprof-r24,f1-repaired,p_boot,0
phase-400k,xprof-r24,f1-repaired,p_agg,0
phase-400k,xprof-r24,f1-repaired,x_driver,1.036
phase-400k,xprof-r24,f1-repaired,x_settle,.126
phase-400k,xprof-r24,f1-repaired,x_layout,.202
phase-400k,xprof-r24,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r24,f1-repaired,x_buckets_grid,.218
phase-400k,xprof-r24,f1-repaired,x_cell_slice,.013
phase-400k,xprof-r24,f1-repaired,x_cell_rows,.1200000000000001
phase-400k,xprof-r24,f1-repaired,wall,1.348
phase-400k,xprof-r24,f1-repaired,ado_prescan,.121
phase-400k,xprof-r24,f1-repaired,ado_engine_call,1.085
phase-400k,xprof-r24,f1-repaired,p_setup,.349
phase-400k,xprof-r24,f1-repaired,p_buckets,.219
phase-400k,xprof-r24,f1-repaired,p_fit,.2280000000000001
phase-400k,xprof-r24,f1-repaired,p_ifasm,.0920000000000001
phase-400k,xprof-r24,f1-repaired,p_store,.003
phase-400k,xprof-r24,f1-repaired,p_cluster,0
phase-400k,xprof-r24,f1-repaired,p_boot,0
phase-400k,xprof-r24,f1-repaired,p_agg,0
phase-400k,xprof-r24,f1-repaired,x_driver,1.006
phase-400k,xprof-r24,f1-repaired,x_settle,.126
phase-400k,xprof-r24,f1-repaired,x_layout,.2
phase-400k,xprof-r24,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r24,f1-repaired,x_buckets_grid,.22
phase-400k,xprof-r24,f1-repaired,x_cell_slice,.007
phase-400k,xprof-r24,f1-repaired,x_cell_rows,.1070000000000001
scale-400k,prereg-r1,c28b35e,panel_reg_analytic,.418
scale-400k,prereg-r1,c28b35e,panel_dr_cov,.8260000000000002
scale-400k,prereg-r1,c28b35e,panel_reg_cluster,.471
scale-400k,prereg-r1,c28b35e,rcs_reg,1.344
scale-400k,prereg-r1,c28b35e,unbal_reg_none,.424
scale-400k,prereg-r1,c28b35e,panel_reg_wboot,.5440000000000002
scale-400k,prereg-r10,c28b35e,panel_reg_analytic,.425
scale-400k,prereg-r10,c28b35e,panel_dr_cov,.8379999999999999
scale-400k,prereg-r10,c28b35e,panel_reg_cluster,.469
scale-400k,prereg-r10,c28b35e,rcs_reg,1.351
scale-400k,prereg-r10,c28b35e,unbal_reg_none,.42
scale-400k,prereg-r10,c28b35e,panel_reg_wboot,.544
scale-400k,prereg-r11,c28b35e,panel_reg_analytic,.419
scale-400k,prereg-r11,c28b35e,panel_dr_cov,.8349999999999999
scale-400k,prereg-r11,c28b35e,panel_reg_cluster,.465
scale-400k,prereg-r11,c28b35e,rcs_reg,1.329
scale-400k,prereg-r11,c28b35e,unbal_reg_none,.417
scale-400k,prereg-r11,c28b35e,panel_reg_wboot,.541
scale-400k,prereg-r12,c28b35e,panel_reg_analytic,.424
scale-400k,prereg-r12,c28b35e,panel_dr_cov,.8360000000000001
scale-400k,prereg-r12,c28b35e,panel_reg_cluster,.467
scale-400k,prereg-r12,c28b35e,rcs_reg,1.353
scale-400k,prereg-r12,c28b35e,unbal_reg_none,.418
scale-400k,prereg-r12,c28b35e,panel_reg_wboot,.5469999999999999
scale-400k,prereg-r2,c28b35e,panel_reg_analytic,.421
scale-400k,prereg-r2,c28b35e,panel_dr_cov,.8260000000000001
scale-400k,prereg-r2,c28b35e,panel_reg_cluster,.467
scale-400k,prereg-r2,c28b35e,rcs_reg,1.359
scale-400k,prereg-r2,c28b35e,unbal_reg_none,.419
scale-400k,prereg-r2,c28b35e,panel_reg_wboot,.546
scale-400k,prereg-r3,c28b35e,panel_reg_analytic,.421
scale-400k,prereg-r3,c28b35e,panel_dr_cov,.83
scale-400k,prereg-r3,c28b35e,panel_reg_cluster,.465
scale-400k,prereg-r3,c28b35e,rcs_reg,1.361
scale-400k,prereg-r3,c28b35e,unbal_reg_none,.4060000000000001
scale-400k,prereg-r3,c28b35e,panel_reg_wboot,.533
scale-400k,prereg-r4,c28b35e,panel_reg_analytic,.417
scale-400k,prereg-r4,c28b35e,panel_dr_cov,.8200000000000001
scale-400k,prereg-r4,c28b35e,panel_reg_cluster,.463
scale-400k,prereg-r4,c28b35e,rcs_reg,1.341
scale-400k,prereg-r4,c28b35e,unbal_reg_none,.41
scale-400k,prereg-r4,c28b35e,panel_reg_wboot,.5369999999999999
scale-400k,prereg-r5,c28b35e,panel_reg_analytic,.422
scale-400k,prereg-r5,c28b35e,panel_dr_cov,.8340000000000001
scale-400k,prereg-r5,c28b35e,panel_reg_cluster,.468
scale-400k,prereg-r5,c28b35e,rcs_reg,1.369
scale-400k,prereg-r5,c28b35e,unbal_reg_none,.421
scale-400k,prereg-r5,c28b35e,panel_reg_wboot,.5490000000000002
scale-400k,prereg-r6,c28b35e,panel_reg_analytic,.419
scale-400k,prereg-r6,c28b35e,panel_dr_cov,.821
scale-400k,prereg-r6,c28b35e,panel_reg_cluster,.46
scale-400k,prereg-r6,c28b35e,rcs_reg,1.336
scale-400k,prereg-r6,c28b35e,unbal_reg_none,.403
scale-400k,prereg-r6,c28b35e,panel_reg_wboot,.5389999999999999
scale-400k,prereg-r7,c28b35e,panel_reg_analytic,.419
scale-400k,prereg-r7,c28b35e,panel_dr_cov,.827
scale-400k,prereg-r7,c28b35e,panel_reg_cluster,.472
scale-400k,prereg-r7,c28b35e,rcs_reg,1.338
scale-400k,prereg-r7,c28b35e,unbal_reg_none,.415
scale-400k,prereg-r7,c28b35e,panel_reg_wboot,.5549999999999999
scale-400k,prereg-r8,c28b35e,panel_reg_analytic,.434
scale-400k,prereg-r8,c28b35e,panel_dr_cov,.864
scale-400k,prereg-r8,c28b35e,panel_reg_cluster,.48
scale-400k,prereg-r8,c28b35e,rcs_reg,1.382
scale-400k,prereg-r8,c28b35e,unbal_reg_none,.429
scale-400k,prereg-r8,c28b35e,panel_reg_wboot,.55
scale-400k,prereg-r9,c28b35e,panel_reg_analytic,.421
scale-400k,prereg-r9,c28b35e,panel_dr_cov,.835
scale-400k,prereg-r9,c28b35e,panel_reg_cluster,.465
scale-400k,prereg-r9,c28b35e,rcs_reg,1.361
scale-400k,prereg-r9,c28b35e,unbal_reg_none,.419
scale-400k,prereg-r9,c28b35e,panel_reg_wboot,.5490000000000002
scale-400k,prereg-r1,bucket-scan,panel_reg_analytic,.419
scale-400k,prereg-r1,bucket-scan,panel_dr_cov,.831
scale-400k,prereg-r1,bucket-scan,panel_reg_cluster,.472
scale-400k,prereg-r1,bucket-scan,rcs_reg,1.211
scale-400k,prereg-r1,bucket-scan,unbal_reg_none,.412
scale-400k,prereg-r1,bucket-scan,panel_reg_wboot,.538
scale-400k,prereg-r10,bucket-scan,panel_reg_analytic,.42
scale-400k,prereg-r10,bucket-scan,panel_dr_cov,.8300000000000001
scale-400k,prereg-r10,bucket-scan,panel_reg_cluster,.4670000000000001
scale-400k,prereg-r10,bucket-scan,rcs_reg,1.228
scale-400k,prereg-r10,bucket-scan,unbal_reg_none,.419
scale-400k,prereg-r10,bucket-scan,panel_reg_wboot,.552
scale-400k,prereg-r11,bucket-scan,panel_reg_analytic,.42
scale-400k,prereg-r11,bucket-scan,panel_dr_cov,.827
scale-400k,prereg-r11,bucket-scan,panel_reg_cluster,.471
scale-400k,prereg-r11,bucket-scan,rcs_reg,1.207
scale-400k,prereg-r11,bucket-scan,unbal_reg_none,.416
scale-400k,prereg-r11,bucket-scan,panel_reg_wboot,.5439999999999999
scale-400k,prereg-r12,bucket-scan,panel_reg_analytic,.42
scale-400k,prereg-r12,bucket-scan,panel_dr_cov,.8269999999999998
scale-400k,prereg-r12,bucket-scan,panel_reg_cluster,.4689999999999999
scale-400k,prereg-r12,bucket-scan,rcs_reg,1.213
scale-400k,prereg-r12,bucket-scan,unbal_reg_none,.415
scale-400k,prereg-r12,bucket-scan,panel_reg_wboot,.546
scale-400k,prereg-r2,bucket-scan,panel_reg_analytic,.419
scale-400k,prereg-r2,bucket-scan,panel_dr_cov,.825
scale-400k,prereg-r2,bucket-scan,panel_reg_cluster,.464
scale-400k,prereg-r2,bucket-scan,rcs_reg,1.191
scale-400k,prereg-r2,bucket-scan,unbal_reg_none,.408
scale-400k,prereg-r2,bucket-scan,panel_reg_wboot,.538
scale-400k,prereg-r3,bucket-scan,panel_reg_analytic,.421
scale-400k,prereg-r3,bucket-scan,panel_dr_cov,.8240000000000001
scale-400k,prereg-r3,bucket-scan,panel_reg_cluster,.466
scale-400k,prereg-r3,bucket-scan,rcs_reg,1.217
scale-400k,prereg-r3,bucket-scan,unbal_reg_none,.416
scale-400k,prereg-r3,bucket-scan,panel_reg_wboot,.5409999999999999
scale-400k,prereg-r4,bucket-scan,panel_reg_analytic,.419
scale-400k,prereg-r4,bucket-scan,panel_dr_cov,.838
scale-400k,prereg-r4,bucket-scan,panel_reg_cluster,.473
scale-400k,prereg-r4,bucket-scan,rcs_reg,1.234
scale-400k,prereg-r4,bucket-scan,unbal_reg_none,.415
scale-400k,prereg-r4,bucket-scan,panel_reg_wboot,.5460000000000002
scale-400k,prereg-r5,bucket-scan,panel_reg_analytic,.427
scale-400k,prereg-r5,bucket-scan,panel_dr_cov,.8200000000000001
scale-400k,prereg-r5,bucket-scan,panel_reg_cluster,.466
scale-400k,prereg-r5,bucket-scan,rcs_reg,1.204
scale-400k,prereg-r5,bucket-scan,unbal_reg_none,.417
scale-400k,prereg-r5,bucket-scan,panel_reg_wboot,.546
scale-400k,prereg-r6,bucket-scan,panel_reg_analytic,.422
scale-400k,prereg-r6,bucket-scan,panel_dr_cov,.837
scale-400k,prereg-r6,bucket-scan,panel_reg_cluster,.466
scale-400k,prereg-r6,bucket-scan,rcs_reg,1.189
scale-400k,prereg-r6,bucket-scan,unbal_reg_none,.42
scale-400k,prereg-r6,bucket-scan,panel_reg_wboot,.5400000000000001
scale-400k,prereg-r7,bucket-scan,panel_reg_analytic,.423
scale-400k,prereg-r7,bucket-scan,panel_dr_cov,.825
scale-400k,prereg-r7,bucket-scan,panel_reg_cluster,.468
scale-400k,prereg-r7,bucket-scan,rcs_reg,1.207
scale-400k,prereg-r7,bucket-scan,unbal_reg_none,.422
scale-400k,prereg-r7,bucket-scan,panel_reg_wboot,.543
scale-400k,prereg-r8,bucket-scan,panel_reg_analytic,.422
scale-400k,prereg-r8,bucket-scan,panel_dr_cov,.834
scale-400k,prereg-r8,bucket-scan,panel_reg_cluster,.476
scale-400k,prereg-r8,bucket-scan,rcs_reg,1.218
scale-400k,prereg-r8,bucket-scan,unbal_reg_none,.41
scale-400k,prereg-r8,bucket-scan,panel_reg_wboot,.545
scale-400k,prereg-r9,bucket-scan,panel_reg_analytic,.423
scale-400k,prereg-r9,bucket-scan,panel_dr_cov,.834
scale-400k,prereg-r9,bucket-scan,panel_reg_cluster,.472
scale-400k,prereg-r9,bucket-scan,rcs_reg,1.2
scale-400k,prereg-r9,bucket-scan,unbal_reg_none,.413
scale-400k,prereg-r9,bucket-scan,panel_reg_wboot,.5480000000000002
scale-400k,prereg-r1,174d27b,panel_reg_analytic,.417
scale-400k,prereg-r1,174d27b,panel_dr_cov,.8280000000000002
scale-400k,prereg-r1,174d27b,panel_reg_cluster,.463
scale-400k,prereg-r1,174d27b,rcs_reg,1.341
scale-400k,prereg-r1,174d27b,unbal_reg_none,.415
scale-400k,prereg-r1,174d27b,panel_reg_wboot,.5369999999999999
scale-400k,prereg-r10,174d27b,panel_reg_analytic,.426
scale-400k,prereg-r10,174d27b,panel_dr_cov,.835
scale-400k,prereg-r10,174d27b,panel_reg_cluster,.4680000000000001
scale-400k,prereg-r10,174d27b,rcs_reg,1.347
scale-400k,prereg-r10,174d27b,unbal_reg_none,.415
scale-400k,prereg-r10,174d27b,panel_reg_wboot,.5389999999999999
scale-400k,prereg-r11,174d27b,panel_reg_analytic,.424
scale-400k,prereg-r11,174d27b,panel_dr_cov,.834
scale-400k,prereg-r11,174d27b,panel_reg_cluster,.472
scale-400k,prereg-r11,174d27b,rcs_reg,1.358
scale-400k,prereg-r11,174d27b,unbal_reg_none,.415
scale-400k,prereg-r11,174d27b,panel_reg_wboot,.546
scale-400k,prereg-r12,174d27b,panel_reg_analytic,.416
scale-400k,prereg-r12,174d27b,panel_dr_cov,.823
scale-400k,prereg-r12,174d27b,panel_reg_cluster,.465
scale-400k,prereg-r12,174d27b,rcs_reg,1.343
scale-400k,prereg-r12,174d27b,unbal_reg_none,.4149999999999999
scale-400k,prereg-r12,174d27b,panel_reg_wboot,.541
scale-400k,prereg-r2,174d27b,panel_reg_analytic,.418
scale-400k,prereg-r2,174d27b,panel_dr_cov,.8260000000000001
scale-400k,prereg-r2,174d27b,panel_reg_cluster,.469
scale-400k,prereg-r2,174d27b,rcs_reg,1.361
scale-400k,prereg-r2,174d27b,unbal_reg_none,.419
scale-400k,prereg-r2,174d27b,panel_reg_wboot,.5489999999999999
scale-400k,prereg-r3,174d27b,panel_reg_analytic,.416
scale-400k,prereg-r3,174d27b,panel_dr_cov,.819
scale-400k,prereg-r3,174d27b,panel_reg_cluster,.462
scale-400k,prereg-r3,174d27b,rcs_reg,1.349
scale-400k,prereg-r3,174d27b,unbal_reg_none,.418
scale-400k,prereg-r3,174d27b,panel_reg_wboot,.546
scale-400k,prereg-r4,174d27b,panel_reg_analytic,.421
scale-400k,prereg-r4,174d27b,panel_dr_cov,.827
scale-400k,prereg-r4,174d27b,panel_reg_cluster,.473
scale-400k,prereg-r4,174d27b,rcs_reg,1.349
scale-400k,prereg-r4,174d27b,unbal_reg_none,.43
scale-400k,prereg-r4,174d27b,panel_reg_wboot,.5529999999999999
scale-400k,prereg-r5,174d27b,panel_reg_analytic,.42
scale-400k,prereg-r5,174d27b,panel_dr_cov,.8409999999999999
scale-400k,prereg-r5,174d27b,panel_reg_cluster,.464
scale-400k,prereg-r5,174d27b,rcs_reg,1.355
scale-400k,prereg-r5,174d27b,unbal_reg_none,.416
scale-400k,prereg-r5,174d27b,panel_reg_wboot,.5369999999999999
scale-400k,prereg-r6,174d27b,panel_reg_analytic,.423
scale-400k,prereg-r6,174d27b,panel_dr_cov,.827
scale-400k,prereg-r6,174d27b,panel_reg_cluster,.47
scale-400k,prereg-r6,174d27b,rcs_reg,1.366
scale-400k,prereg-r6,174d27b,unbal_reg_none,.426
scale-400k,prereg-r6,174d27b,panel_reg_wboot,.5469999999999999
scale-400k,prereg-r7,174d27b,panel_reg_analytic,.42
scale-400k,prereg-r7,174d27b,panel_dr_cov,.827
scale-400k,prereg-r7,174d27b,panel_reg_cluster,.472
scale-400k,prereg-r7,174d27b,rcs_reg,1.342
scale-400k,prereg-r7,174d27b,unbal_reg_none,.419
scale-400k,prereg-r7,174d27b,panel_reg_wboot,.5589999999999999
scale-400k,prereg-r8,174d27b,panel_reg_analytic,.424
scale-400k,prereg-r8,174d27b,panel_dr_cov,.8260000000000001
scale-400k,prereg-r8,174d27b,panel_reg_cluster,.4759999999999999
scale-400k,prereg-r8,174d27b,rcs_reg,1.367
scale-400k,prereg-r8,174d27b,unbal_reg_none,.417
scale-400k,prereg-r8,174d27b,panel_reg_wboot,.5409999999999998
scale-400k,prereg-r9,174d27b,panel_reg_analytic,.424
scale-400k,prereg-r9,174d27b,panel_dr_cov,.8289999999999998
scale-400k,prereg-r9,174d27b,panel_reg_cluster,.472
scale-400k,prereg-r9,174d27b,rcs_reg,1.359
scale-400k,prereg-r9,174d27b,unbal_reg_none,.414
scale-400k,prereg-r9,174d27b,panel_reg_wboot,.54
cell-design,prereg-r1,bucket-scan,fast,.609
cell-design,prereg-r1,bucket-scan,panel_reg,.6699999999999999
cell-design,prereg-r1,bucket-scan,panel_dr,1.892
cell-design,prereg-r1,bucket-scan,unbal,.969
cell-design,prereg-r1,bucket-scan,rcs,1.243
cell-design,prereg-r1,174d27b,fast,.595
cell-design,prereg-r1,174d27b,panel_reg,.6739999999999999
cell-design,prereg-r1,174d27b,panel_dr,1.91
cell-design,prereg-r1,174d27b,unbal,.976
cell-design,prereg-r1,174d27b,rcs,1.292
cell-design,prereg-r1,c28b35e,fast,.613
cell-design,prereg-r1,c28b35e,panel_reg,.674
cell-design,prereg-r1,c28b35e,panel_dr,1.88
cell-design,prereg-r1,c28b35e,unbal,.979
cell-design,prereg-r1,c28b35e,rcs,1.302
cell-design,prereg-r2,bucket-scan,fast,.603
cell-design,prereg-r2,bucket-scan,panel_reg,.681
cell-design,prereg-r2,bucket-scan,panel_dr,1.894
cell-design,prereg-r2,bucket-scan,unbal,.983
cell-design,prereg-r2,bucket-scan,rcs,1.274
cell-design,prereg-r2,c28b35e,fast,.59
cell-design,prereg-r2,c28b35e,panel_reg,.667
cell-design,prereg-r2,c28b35e,panel_dr,1.877
cell-design,prereg-r2,c28b35e,unbal,.97
cell-design,prereg-r2,c28b35e,rcs,1.308
cell-design,prereg-r2,174d27b,fast,.594
cell-design,prereg-r2,174d27b,panel_reg,.6739999999999999
cell-design,prereg-r2,174d27b,panel_dr,1.895
cell-design,prereg-r2,174d27b,unbal,1.011
cell-design,prereg-r2,174d27b,rcs,1.311
cell-design,prereg-r3,c28b35e,fast,.601
cell-design,prereg-r3,c28b35e,panel_reg,.6819999999999999
cell-design,prereg-r3,c28b35e,panel_dr,1.892
cell-design,prereg-r3,c28b35e,unbal,1.121
cell-design,prereg-r3,c28b35e,rcs,1.31
cell-design,prereg-r3,bucket-scan,fast,.606
cell-design,prereg-r3,bucket-scan,panel_reg,.6839999999999999
cell-design,prereg-r3,bucket-scan,panel_dr,1.912
cell-design,prereg-r3,bucket-scan,unbal,.988
cell-design,prereg-r3,bucket-scan,rcs,1.261
cell-design,prereg-r3,174d27b,fast,.585
cell-design,prereg-r3,174d27b,panel_reg,.669
cell-design,prereg-r3,174d27b,panel_dr,1.893
cell-design,prereg-r3,174d27b,unbal,.96
cell-design,prereg-r3,174d27b,rcs,1.298
cell-design,prereg-r4,c28b35e,fast,.678
cell-design,prereg-r4,c28b35e,panel_reg,.7130000000000001
cell-design,prereg-r4,c28b35e,panel_dr,1.929
cell-design,prereg-r4,c28b35e,unbal,1.005
cell-design,prereg-r4,c28b35e,rcs,1.308
cell-design,prereg-r4,174d27b,fast,.603
cell-design,prereg-r4,174d27b,panel_reg,.677
cell-design,prereg-r4,174d27b,panel_dr,1.903
cell-design,prereg-r4,174d27b,unbal,.977
cell-design,prereg-r4,174d27b,rcs,1.315
cell-design,prereg-r4,bucket-scan,fast,.613
cell-design,prereg-r4,bucket-scan,panel_reg,.6799999999999999
cell-design,prereg-r4,bucket-scan,panel_dr,1.901
cell-design,prereg-r4,bucket-scan,unbal,.974
cell-design,prereg-r4,bucket-scan,rcs,1.257
cell-design,prereg-r5,174d27b,fast,.596
cell-design,prereg-r5,174d27b,panel_reg,.674
cell-design,prereg-r5,174d27b,panel_dr,1.902
cell-design,prereg-r5,174d27b,unbal,.976
cell-design,prereg-r5,174d27b,rcs,1.309
cell-design,prereg-r5,c28b35e,fast,.591
cell-design,prereg-r5,c28b35e,panel_reg,.6619999999999999
cell-design,prereg-r5,c28b35e,panel_dr,1.873
cell-design,prereg-r5,c28b35e,unbal,.971
cell-design,prereg-r5,c28b35e,rcs,1.307
cell-design,prereg-r5,bucket-scan,fast,.596
cell-design,prereg-r5,bucket-scan,panel_reg,.6679999999999999
cell-design,prereg-r5,bucket-scan,panel_dr,1.896
cell-design,prereg-r5,bucket-scan,unbal,.975
cell-design,prereg-r5,bucket-scan,rcs,1.26
cell-design,prereg-r6,174d27b,fast,.604
cell-design,prereg-r6,174d27b,panel_reg,.6739999999999999
cell-design,prereg-r6,174d27b,panel_dr,1.904
cell-design,prereg-r6,174d27b,unbal,.973
cell-design,prereg-r6,174d27b,rcs,1.309
cell-design,prereg-r6,bucket-scan,fast,.589
cell-design,prereg-r6,bucket-scan,panel_reg,.665
cell-design,prereg-r6,bucket-scan,panel_dr,1.892
cell-design,prereg-r6,bucket-scan,unbal,.972
cell-design,prereg-r6,bucket-scan,rcs,1.262
cell-design,prereg-r6,c28b35e,fast,.603
cell-design,prereg-r6,c28b35e,panel_reg,.6830000000000001
cell-design,prereg-r6,c28b35e,panel_dr,1.902
cell-design,prereg-r6,c28b35e,unbal,.98
cell-design,prereg-r6,c28b35e,rcs,1.3
cell-design,prereg-r7,bucket-scan,fast,.595
cell-design,prereg-r7,bucket-scan,panel_reg,.673
cell-design,prereg-r7,bucket-scan,panel_dr,1.891
cell-design,prereg-r7,bucket-scan,unbal,.967
cell-design,prereg-r7,bucket-scan,rcs,1.263
cell-design,prereg-r7,174d27b,fast,.6699999999999999
cell-design,prereg-r7,174d27b,panel_reg,.679
cell-design,prereg-r7,174d27b,panel_dr,1.9
cell-design,prereg-r7,174d27b,unbal,.974
cell-design,prereg-r7,174d27b,rcs,1.307
cell-design,prereg-r7,c28b35e,fast,.594
cell-design,prereg-r7,c28b35e,panel_reg,.669
cell-design,prereg-r7,c28b35e,panel_dr,1.876
cell-design,prereg-r7,c28b35e,unbal,.969
cell-design,prereg-r7,c28b35e,rcs,1.31
cell-design,prereg-r8,bucket-scan,fast,.593
cell-design,prereg-r8,bucket-scan,panel_reg,.671
cell-design,prereg-r8,bucket-scan,panel_dr,1.928
cell-design,prereg-r8,bucket-scan,unbal,.998
cell-design,prereg-r8,bucket-scan,rcs,1.301
cell-design,prereg-r8,c28b35e,fast,.596
cell-design,prereg-r8,c28b35e,panel_reg,.675
cell-design,prereg-r8,c28b35e,panel_dr,1.879
cell-design,prereg-r8,c28b35e,unbal,.972
cell-design,prereg-r8,c28b35e,rcs,1.303
cell-design,prereg-r8,174d27b,fast,.601
cell-design,prereg-r8,174d27b,panel_reg,.6850000000000001
cell-design,prereg-r8,174d27b,panel_dr,1.911
cell-design,prereg-r8,174d27b,unbal,.991
cell-design,prereg-r8,174d27b,rcs,1.298
